env,side,map,mode_n_type,round_dur_s,name,created_x0,created_z0,trigger_x1,trigger_z1,round_time_s
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_smoke_2,-1.6345,12.4297,36.6423,24.0261,60
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,121,vt_grenade_flash_detector,-38.4526,29.4062,-48.0011,7.4278,50
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_teleporter_device,27.1231,-8.5218,37.1008,25.0869,31
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,73,vt_grenade_smoke_2,-43.4144,22.9836,-45.6221,13.2432,30
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,120,vt_grenade_smoke,-47.7595,25.009,-19.4083,37.6587,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_teleporter_device,3.826,47.4832,35.9663,43.474,25
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,65,vt_grenade_flash_detector,-53.1142,-0.4295,-43.0918,20.6921,40
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_flash_detector,29.52,-10.2166,36.9039,25.1205,40
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,93,vt_grenade_smoke_2,-39.5083,40.4686,-22.4388,17.886,73
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,121,vt_grenade_smoke_2,-46.417,14.034,-41.0259,28.9629,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,93,vt_grenade_smoke,-22.2578,17.7214,2.3421,-16.881,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_smoke_2,-16.9604,16.5027,-1.537,-3.1291,0
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,55,vt_grenade_teleporter_device,-53.1452,-30.8081,-66.4568,-6.0381,14
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_teleporter_device,5.0754,34.2504,24.7034,14.1342,52
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,65,vt_grenade_smoke_2,-6.9664,25.859,-15.3106,-14.5189,23
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke,-15.845,18.148,-3.3737,3.9001,52
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,117,vt_grenade_smoke,-20.3887,18.9464,-27.2135,29.9862,67
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,79,vt_grenade_smoke,33.722,14.2378,22.4242,24.3333,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_smoke_2,29.0413,-2.5311,36.6568,14.5289,32
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,127,vt_grenade_smoke,0.6495,-12.7813,-12.116,16.5948,69
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_smoke,-12.4658,17.7175,-6.4238,2.9394,32
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-12.6691,-3.3223,6.8136,16.537,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_flash,34.3968,31.3241,23.1101,14.9987,70
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,65,vt_grenade_flash,-48.6172,20.5037,-25.6164,36.0913,56
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke,-17.9173,17.6977,-3.3737,3.9001,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,129,vt_grenade_smoke_2,31.7964,16.308,20.4995,36.4178,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_molotov,-28.633,31.1881,-48.5258,17.1855,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,93,vt_grenade_smoke,-12.2471,17.9465,2.3421,-16.881,32
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_flash,-1.846,-15.0065,-18.944,15.1409,49
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,99,vt_grenade_smoke,-41.8987,23.1262,-48.9015,-15.9394,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_smoke,20.1705,21.4801,11.6218,9.8825,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_smoke,-46.198,-9.6983,-47.0801,25.9629,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,99,vt_grenade_teleporter_device,29.2583,27.0976,33.9897,-5.5558,30
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_smoke,-40.0242,21.3488,-48.4984,20.2324,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_flash_detector,-22.4823,-12.3083,7.626,17.745,32
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,74,vt_grenade_smoke_2,7.0042,13.2039,35.6265,21.9419,0
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,127,vt_grenade_flash_detector,-6.5025,27.2995,-9.0774,36.2124,71
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,99,vt_grenade_smoke_2,-19.7113,14.7449,-9.381,12.9716,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_smoke_2,31.8838,12.4406,26.3358,33.0086,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,85,vt_grenade_smoke,-20.4831,18.1586,1.8187,-23.2097,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,116,vt_grenade_smoke_2,-2.2607,-7.5656,2.8784,5.9714,44
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,65,vt_grenade_smoke_2,-34.7118,38.0481,-39.4313,23.0678,44
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-8.8635,29.3228,-3.2267,9.4953,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-18.0739,17.0324,-1.537,-3.8641,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_smoke_2,-3.5933,0.778,-14.3409,15.0737,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,83,vt_grenade_flash_detector,-44.7235,21.601,-15.9605,37.4489,46
rushb-master,1,/battle/levels/24_shift/24_shift.level,bomb_5x5_economy/training,127,vt_grenade_flash_detector,-32.3637,5.2879,-26.6563,-3.4884,21
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_molotov,32.6591,42.9142,29.0702,17.3018,50
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,-46.8426,19.199,-49.8561,-15.4756,31
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_smoke,-48.68,-8.8715,-53.963,-4.3636,39
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_teleporter_device,-15.6312,-22.8194,2.463,-7.6218,33
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,93,vt_grenade_smoke_2,0.7737,-11.926,-8.5242,18.1621,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_smoke_2,-17.9562,14.612,-2.5818,-28.6753,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,2.773,32.3647,22.2409,23.7878,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_teleporter_device,29.3799,27.8707,30.0823,22.8209,30
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,-46.5129,14.5179,-43.0946,21.037,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,125,vt_grenade_teleporter_device,25.2381,28.2154,24.8702,17.7954,30
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,74,vt_grenade_flash_detector,8.4841,11.1178,36.3152,21.8308,51
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_flash_detector,-22.4823,-12.3083,7.6489,17.7221,31
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_smoke,33.6211,15.8491,15.6727,40.2522,38
rushb-master,0,/battle/levels/24_shift/24_shift.level,bomb_5x5_economy/rating,127,vt_grenade_smoke,3.3343,-47.3889,-6.2101,-37.1195,70
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,127,vt_grenade_flash_detector,-6.6786,31.3076,-6.8957,-9.9351,52
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,65,vt_grenade_smoke_2,-9.5933,24.2132,-15.3106,-14.5189,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke_2,-23.0055,-27.0801,-2.5004,11.8628,30
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_molotov,-54.4703,24.4721,-46.2567,30.1487,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,83,vt_grenade_flash_detector,-39.5265,14.8917,-51.3099,25.9319,39
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,79,vt_grenade_flash_detector,28.2097,7.5697,7.6643,22.2942,34
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_smoke_2,34.4192,7.9393,26.3358,33.0086,34
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-9.7009,-17.6934,-6.1131,20.1982,32
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-14.0327,17.3462,-1.537,-3.8641,35
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,120,vt_grenade_smoke_2,-19.2824,19.3462,-41.7991,24.1359,50
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,121,vt_grenade_flash_detector,-24.4849,14.3826,-65.1575,6.2155,43
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,99,vt_grenade_smoke_2,-16.8902,18.084,-1.5369,4.6272,33
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,127,vt_grenade_smoke,-32.4182,37.2715,-45.1936,22.0079,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,129,vt_grenade_teleporter_device,3.2715,-23.6769,-20.7201,18.871,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_molotov,19.0614,27.4157,37.3429,36.7658,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_molotov,-53.3767,23.6874,-46.2567,30.1487,109
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,116,vt_grenade_smoke_2,-0.3721,-9.7149,2.8784,5.9714,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke,-3.7889,37.2474,-8.3465,20.5843,54
rushb-test,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,127,vt_grenade_flash,-25.052,-38.9183,-39.0915,-30.1062,16
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_flash_detector,-43.2597,8.1377,-50.8604,39.5171,50
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_flash_detector,29.802,6.379,31.707,23.4224,58
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_teleporter_device,32.5493,19.2531,34.8634,-7.2735,32
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_flash,25.2065,24.4612,12.4487,40.1774,42
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke,-12.5118,-22.5841,-3.0049,13.7461,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_flash_detector,-59.5227,4.9753,-42.5956,18.7274,43
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,65,vt_grenade_smoke_2,-36.7065,40.0419,-39.4313,23.0678,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke,-18.7092,17.8529,-5.4189,7.5598,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,117,vt_grenade_smoke_2,-9.8056,-7.5096,4.9966,19.6902,35
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,114,vt_grenade_smoke_2,-19.8674,57.4112,-10.6884,51.7415,92
rushb-master,0,/battle/levels/24_shift/24_shift.level,bomb_5x5_economy/training,127,vt_grenade_flash_detector,7.7681,-53.7412,13.7679,-42.5374,10
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_smoke,9.5918,32.076,39.891,11.0439,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,91,vt_grenade_flash,-49.9965,15.5161,-39.0662,29.8318,49
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke,-20.4613,-22.932,-4.1075,14.8488,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke,17.2716,23.5974,13.6864,10.1123,39
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,114,vt_grenade_smoke,-43.9545,6.9444,-43.1149,13.6474,83
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_molotov,16.8673,25.7158,37.3429,36.7658,89
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,6.2238,33.2135,22.2409,23.7878,53
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,-6.9166,33.5872,4.9546,39.6335,73
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_teleporter_device,29.3954,27.9658,35.1405,-6.9964,30
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,74,vt_grenade_smoke_2,7.4278,12.641,17.0327,13.1511,49
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,117,vt_grenade_smoke_2,-33.2025,33.2192,-49.6008,15.1751,33
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_smoke_2,29.1448,25.1117,32.539,10.3885,32
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,92,vt_grenade_flash_detector,15.7,13.684,-12.7907,-13.5118,31
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,148,vt_grenade_smoke,-12.0468,21.5846,-0.3525,-14.8299,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,85,vt_grenade_flash_detector,-10.8221,-12.8498,-12.8548,17.5438,46
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,93,vt_grenade_smoke_2,-26.3684,32.292,-49.6153,18.3279,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,127,vt_grenade_smoke,-33.0482,37.1164,-45.1936,22.0079,50
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,83,vt_grenade_smoke,-47.5491,23.2197,-19.9835,38.1546,0
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,65,vt_grenade_smoke_2,12.574,-29.9138,-8.1878,-62.3111,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,120,vt_grenade_smoke,-41.0208,26.8195,-50.83,15.6989,0
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,88,vt_grenade_smoke,14.2539,26.671,13.6864,10.1123,0
rushb-playtest,0,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,85,vt_grenade_teleporter_device,33.409,4.5028,30.7204,28.8111,35
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,136,vt_grenade_teleporter_device,-7.6261,30.6814,-0.7293,-18.8407,32
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_03.level,bomb_5x5_economy/training,70,vt_grenade_flash_detector,20.8497,34.6131,30.754,21.9121,37
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/rating,122,vt_grenade_smoke,-12.098,52.6894,-8.1108,19.7568,62
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,139,vt_grenade_flash_detector,25.9996,44.1828,-11.8898,48.6842,91
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,139,vt_grenade_smoke,-11.6883,48.5153,-10.1633,12.0139,48
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/rating,122,vt_grenade_flash_detector,-5.9766,-4.368,-12.0015,35.7625,60
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,139,vt_grenade_flash_detector,-12.1052,10.0932,-12.888,54.3482,39
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,252,vt_grenade_smoke,-9.2752,-59.3629,8.6396,-41.1351,138
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/rating,122,vt_grenade_flash_detector,-8.9358,-4.4737,-9.8203,36.4668,45
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,252,vt_grenade_smoke_2,-0.6868,-50.4372,-6.0878,-48.8243,109
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/rating,122,vt_grenade_smoke,-12.098,52.6894,-8.9926,21.1355,92
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,252,vt_grenade_flash_detector,-2.2696,-58.0051,1.5148,-45.0174,156
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,139,vt_grenade_smoke,-11.6883,48.5153,16.8854,45.9816,93
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,125,vt_grenade_smoke_2,-12.3843,1.0289,-2.0,-14.8333,105
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_04.level,bomb_5x5_economy/training,70,vt_grenade_echo,-4.0905,33.1058,-2.0524,3.1741,32
rushb-playtest,1,/battle/levels/10_trench/dev_levels/10_de_trench_04.level,bomb_5x5_economy/training,104,vt_grenade_flash,33.6759,18.9353,22.7442,-5.3967,32
